date,nav,shares_outstanding,total_net_assets
2023-07-18,82.151159,417174200,34271344040.28
2023-07-19,82.564097,417574200,34476636751.46
2023-07-20,83.574888,416024200,34769175918.74
2023-07-21,84.276602,415524200,35018967744.65
2023-07-24,85.680722,413724200,35448188030.03
2023-07-25,86.156252,413924200,35662157479.03
2023-07-26,86.098283,415224200,35750090826.61
2023-07-27,85.582619,415324200,35544532649.93
2023-07-28,85.81828,415774200,35681026806.81
2023-07-31,87.485064,424024200,37095784368.23
2023-08-01,87.093056,425624200,37068912136.79
2023-08-02,85.949092,424674200,36500361926.99
2023-08-03,86.784945,416974200,36187083126.98
2023-08-04,86.858974,418624200,36361268427.72
2023-08-07,87.017323,419124200,36471065957.54
2023-08-08,87.427342,419524200,36677885568.32
2023-08-09,88.500255,420074200,37176673895.54
2023-08-10,88.552291,422974200,37455334376.01
2023-08-11,89.923134,423224200,38057646240.04
2023-08-14,89.569275,424474200,38019846514.14
2023-08-15,87.641406,425074200,37254100663.22
2023-08-16,86.911967,424874200,36926652367.02
2023-08-17,87.962738,431024200,37914068602.95
2023-08-18,88.762286,424174200,37650671780.38
2023-08-21,88.229589,425174200,37512944801.96
2023-08-22,87.548947,426074200,37302347461.61
2023-08-23,87.3112,425724200,37170490881.32
2023-08-24,86.691476,425774200,36910993660.31
2023-08-25,87.547937,424224200,37139953479.61
2023-08-28,88.160994,422824200,37276601690.9
2023-08-29,88.411655,422224200,37329540437.58
2023-08-30,88.806064,423224200,37584875515.33
2023-08-31,88.912483,423524200,37656588274.31
2023-09-01,90.705744,426174200,38656448070.37
2023-09-05,91.223254,425724200,38835946979.26
2023-09-06,91.277528,426874200,38964021904.99
2023-09-07,91.165002,424974200,38742773646.39
2023-09-08,92.065407,423674200,39005737493.66
2023-09-11,90.883496,423074200,38450462328.74
2023-09-12,92.929891,422074200,39223309461.02
2023-09-13,92.231049,425024200,39200428011.43
2023-09-14,93.346184,425024200,39674387147.02
2023-09-15,92.106899,424874200,39133845030.02
2023-09-18,92.051545,425924200,39206980784.71
2023-09-19,91.240127,425824200,38852254271.33
2023-09-20,90.386862,427524200,38642570951.42
2023-09-21,89.148391,427624200,38122009446.03
2023-09-22,89.274534,427674200,38180414875.65
2023-09-25,90.402649,427174200,38617679316.65
2023-09-26,89.904662,428774200,38548799583.91
2023-09-27,92.126006,429624200,39579561736.96
2023-09-28,92.215134,430724200,39719289711.34
2023-09-29,90.395838,433724200,39206862599.67
2023-10-02,88.637538,431874200,38280265616.05
2023-10-03,88.552847,433574200,38394229916.88
2023-10-04,85.6198,431874200,36976982433.49
2023-10-05,85.210352,431374200,36757547485.7
2023-10-06,85.692917,430924200,36927151550.36
2023-10-09,88.614458,433024200,38372204711.59
2023-10-10,88.690583,435824200,38653502476.14
2023-10-11,87.637367,434924200,38115611532.97
2023-10-12,87.68488,435774200,38210808360.74
2023-10-13,89.558986,435824200,39031973277.1
2023-10-16,90.235292,436974200,39430494620.63
2023-10-17,91.129009,437224200,39843808192.56
2023-10-18,91.947698,440124200,40468406890.77
2023-10-19,91.822494,442574200,40638266965.17
2023-10-20,90.244424,444574200,40120342663.06
2023-10-23,88.810039,445174200,39535938260.24
2023-10-24,87.544734,448224200,39239668399.56
2023-10-25,87.36413,451274200,39425178046.38
2023-10-26,86.735594,451924200,39197914132.44
2023-10-27,84.667184,449774200,38081114873.52
2023-10-30,84.945495,450024200,38227528637.53
2023-10-31,85.200909,448574200,38218929742.38
2023-11-01,84.998864,447024200,37996548989.97
2023-11-02,87.546144,445674200,39017057838.73
2023-11-03,86.722256,446574200,38727922025.34
2023-11-06,85.706111,447724200,38372699894.88
2023-11-07,83.803849,446174200,37391115084.78
2023-11-08,82.754788,445924200,36902362682.09
2023-11-09,82.503665,443324200,36575871357.21
2023-11-10,83.403904,444374200,37062543098.09
2023-11-13,84.025993,446124200,37486028972.36
2023-11-14,84.755674,446974200,37883599479.35
2023-11-15,84.571932,446324200,37746499989.29
2023-11-16,82.95814,445674200,36972302811.85
2023-11-17,84.691526,443024200,37520395680.66
2023-11-20,84.809236,445274200,37763364927.77
2023-11-21,84.619639,445824200,37725482888.68
2023-11-22,84.562755,443824200,37530997001.69
2023-11-24,84.932746,443024200,37627261776.49
2023-11-27,84.615731,443074200,37491047489.68
2023-11-28,84.656913,441924200,37411938770.9
2023-11-29,84.006834,442274200,37154055122.5
2023-11-30,84.550535,443524200,37500208264.01
2023-12-01,85.002857,443924200,37734825438.9
2023-12-04,84.619978,443424200,37522546269.79
2023-12-05,83.193352,445324200,37048012814.87
2023-12-06,81.833039,444974200,36413591155.27
2023-12-07,81.340219,440174200,35803865629.69
2023-12-08,82.248087,441474200,36310408591.77
2023-12-11,82.350181,441074200,36322540094.42
2023-12-12,81.219753,440574200,35783327621.67
2023-12-13,82.294597,436974200,35960615853.36
2023-12-14,84.776046,434574200,36841482555.98
2023-12-15,84.348997,436074200,36782421451.83
2023-12-18,84.189027,434174200,36552703649.41
2023-12-19,85.214621,437174200,37253633847.69
2023-12-20,84.416702,436974200,36887920818.72
2023-12-21,84.745283,431974200,36607775827.06
2023-12-22,84.961062,431774200,36683994668.92
2023-12-26,85.726299,431924200,37027263117.36
2023-12-27,85.273018,432174200,36852798225.17
2023-12-28,84.023054,432474200,36337802986.86
2023-12-29,83.821659,431624200,36179456396.78
2024-01-02,84.779184,430324200,36482534539.22
2024-01-03,86.091265,428424200,36883581128.21
2024-01-04,84.662309,430124200,36415308021.79
2024-01-05,84.706809,429874200,36413271551.28
2024-01-08,83.745367,430274200,36033470610.01
2024-01-09,82.374548,430174200,35435405430.0
2024-01-10,81.539076,428874200,34970005987.86
2024-01-11,81.675219,426974200,34873211317.66
2024-01-12,82.696508,427324200,35338219122.94
2024-01-16,80.738284,426574200,34440868898.22
2024-01-17,80.054632,425674200,34077191421.36
2024-01-18,79.87552,425074200,33953022813.59
2024-01-19,80.175039,426924200,34228664374.84
2024-01-22,80.420354,427774200,34401752795.77
2024-01-23,80.665832,427174200,34458362238.06
2024-01-24,81.806456,426574200,34896523402.22
2024-01-25,83.622053,426924200,35700277962.59
