date,nav,shares_outstanding,total_net_assets
2008-03-20,36.740839,34765525,1277314562.75
2008-03-24,37.345629,38765525,1447722910.99
2008-03-25,37.620712,39965525,1503531523.68
2008-03-26,37.354746,39915525,1491034313.94
2008-03-27,36.951157,39915525,1474924850.87
2008-03-28,36.864169,43615525,1607850081.09
2008-03-31,37.121473,43615525,1619072516.78
2008-04-01,38.332284,43615525,1671882705.05
2008-04-02,38.24434,53165525,2033280437.7
2008-04-03,38.192418,54616724,2085944746.11
2008-04-04,38.364659,56616724,2172081304.01
2008-04-07,38.244291,55866724,2136583236.23
2008-04-08,38.074983,55216724,2102375854.57
2008-04-09,37.668577,55916724,2106303395.93
2008-04-10,37.89165,50516724,1914162036.79
2008-04-11,36.430833,50016724,1822150898.97
2008-04-14,36.427745,50016724,1821996492.38
2008-04-15,36.55179,50016724,1828200804.07
2008-04-16,37.540204,51266724,1924563289.35
2008-04-17,37.236226,51266724,1908979302.64
2008-04-18,38.279083,51266724,1962443178.17
2008-04-21,38.082267,51466724,1959969504.65
2008-04-22,37.669674,50616724,1906715492.49
2008-04-23,37.674216,50266724,1893759435.01
2008-04-24,38.041707,49516724,1883700687.23
2008-04-25,38.380329,49716724,1908144238.58
2008-04-28,38.414062,45716724,1756165079.31
2008-04-29,38.282349,44166724,1690805929.67
2008-04-30,38.185673,43666724,1667443257.72
2008-05-01,38.791464,44716724,1734627167.07
2008-05-02,38.90953,45816724,1782707187.52
2008-05-05,38.729713,47416724,1836436125.14
2008-05-06,39.001874,44516724,1736235643.0
2008-05-07,38.31355,42516724,1628966617.54
2008-05-08,38.568712,41266724,1591604375.26
2008-05-09,38.267299,39916724,1527505214.3
2008-05-12,38.788215,39616724,1536662012.35
2008-05-13,39.089,39616724,1548578135.61
2008-05-14,39.195902,39866724,1562612190.52
2008-05-15,39.365523,40216724,1583152385.4
2008-05-16,39.269404,40516724,1591067604.42
2008-05-19,39.445247,40516724,1598192192.39
2008-05-20,39.013814,40866724,1594366765.17
2008-05-21,38.375627,41466724,1591311517.02
2008-05-22,38.294015,43016724,1647283076.07
2008-05-23,37.777035,43266724,1634488553.91
2008-05-27,38.097675,42266724,1610263933.12
2008-05-28,38.441021,42416724,1630542171.99
2008-05-29,38.650989,42616724,1647178528.55
2008-05-30,38.892651,41816724,1626363272.74
2008-06-02,38.480457,42066724,1618746770.21
2008-06-03,38.168843,42066724,1605638165.58
2008-06-04,38.126024,42866724,1634337733.16
2008-06-05,38.582084,42866724,1653887534.86
2008-06-06,37.17061,43466724,1615684656.2
2008-06-09,37.3336,43316724,1617169230.66
2008-06-10,37.27103,43516724,1621913140.19
2008-06-11,36.417084,44166724,1608423292.81
2008-06-12,36.59609,43266724,1583392934.44
2008-06-13,37.071405,42866724,1589129703.0
2008-06-16,36.971285,43716724,1616263455.85
2008-06-17,36.585866,43716724,1599414198.72
2008-06-18,36.259631,44316724,1606908075.68
2008-06-19,36.713513,41866724,1537074505.53
2008-06-20,35.941387,36966724,1328635350.67
2008-06-23,35.9706,39666724,1426835852.72
2008-06-24,35.467442,39816724,1412197364.5
2008-06-25,35.265515,38966724,1374181596.97
2008-06-26,33.912583,39466724,1338418559.48
2008-06-27,33.737267,38016724,1282580351.58
2008-06-30,34.024513,37666724,1281591945.65
2008-07-01,34.033524,37616724,1280229682.72
2008-07-02,32.966247,38066724,1254917039.03
2008-07-03,33.300603,38316724,1275970021.2
2008-07-07,33.290655,38518261,1282298123.07
2008-07-08,34.049852,38518261,1311541075.27
2008-07-09,33.253698,39868261,1325767115.63
2008-07-10,33.655619,44468261,1496606838.24
2008-07-11,33.276608,45468261,1513029500.39
2008-07-14,33.151777,45468261,1507353636.13
2008-07-15,32.552925,45818261,1491518416.56
2008-07-16,33.562797,44568261,1495835509.13
2008-07-17,34.086536,43418261,1479978137.01
2008-07-18,34.051973,44068261,1500611220.57
2008-07-21,34.082943,45618261,1554804604.24
2008-07-22,34.788482,46018261,1600905467.17
2008-07-23,35.130902,45818261,1609636820.4
2008-07-24,34.234287,45468261,1556573498.21
2008-07-25,34.48419,45218261,1559315092.65
2008-07-28,33.798595,45718261,1545212996.13
2008-07-29,34.712416,44268261,1536658281.98
2008-07-30,35.261167,45768261,1613842283.95
